Year,Rd,Pk,Tm,Player,Pos,College,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
1992,1,9,PHI,Clarence Weatherspoon,F,University of Southern Mississippi,915,30.3,11.5,7.5,1.5,1.0,0.9,.471,.196,.743,58.4,.101
1992,1,10,ATL,Adam Keefe,F,Stanford University,617,16.7,5.0,4.1,0.7,0.5,0.3,.502,.071,.714,24.9,.116
1992,1,11,HOU,Robert Horry,F,University of Alabama,1107,24.5,7.0,4.8,2.1,1.0,0.9,.425,.341,.726,66.3,.118
1992,1,12,MIA,Harold Miner,G,University of Southern California,200,18.7,9.0,2.2,1.2,0.4,0.1,.460,.311,.785,4.2,.053
1992,1,13,DEN,Bryant Stith,G,University of Virginia,586,28.0,10.1,3.4,2.0,1.0,0.2,.424,.329,.841,29.5,.086
1992,1,14,IND,Malik Sealy,G,St. John's University,493,23.8,10.1,3.2,1.7,1.1,0.3,.426,.292,.809,17.1,.070
1992,1,15,LAL,Anthony Peeler,G,University of Missouri,827,24.7,9.7,2.6,2.4,0.9,0.2,.427,.384,.799,30.7,.072
1992,1,16,LAC,Randy Woods,G,La Salle University,151,7.2,2.4,0.6,1.7,0.6,0.0,.340,.305,.683,0.6,.026
1992,1,17,SEA,Doug Christie,G-F,Pepperdine University,827,31.5,11.2,4.1,3.6,1.9,0.5,.426,.354,.821,55.7,.102
1992,1,18,SAS,Tracy Murray,F,"University of California, Los Angeles",659,18.4,9.0,2.5,0.8,0.5,0.2,.430,.388,.829,24.1,.096
1992,1,19,DET,Don MacLean,F,"University of California, Los Angeles",319,20.9,10.9,3.8,1.3,0.4,0.2,.455,.284,.765,9.4,.067
1992,1,20,NYK,Hubert Davis,G,University of North Carolina,685,22.1,8.2,1.5,1.7,0.4,0.1,.458,.441,.837,27.7,.088
1992,1,21,BOS,Jon Barry,G,Georgia Institute of Technology,821,16.9,5.7,1.8,2.2,0.9,0.1,.434,.392,.848,37.2,.129
1992,1,22,PHO,Oliver Miller,C,University of Arkansas,493,23.0,7.4,5.9,2.2,0.9,1.5,.534,.116,.639,21.1,.089
1992,1,23,MIL,Lee Mayberry,G,University of Arkansas,496,20.8,5.1,1.3,3.6,0.7,0.1,.415,.377,.659,7.9,.036
1992,1,24,GSW,Latrell Sprewell,G,University of Alabama,913,38.6,18.3,4.1,4.0,1.4,0.4,.425,.337,.804,56.3,.077
1992,1,25,LAC,Elmore Spencer,C,"University of Nevada, Las Vegas",157,16.8,5.9,3.5,0.7,0.3,1.1,.516,.000,.580,0.0,.001
1992,1,26,POR,Dave Johnson,G-F,Syracuse University,59,8.1,3.5,1.1,0.3,0.2,0.0,.365,.200,.663,-0.3,-0.032
1992,1,27,CHI,Byron Houston,F,Oklahoma State University,214,12.5,3.9,3.0,0.5,0.5,0.4,.456,.256,.676,3.9,.069
1992,2,28,MIN,Marlon Maxey,F,University of Texas at El Paso,98,11.7,4.9,3.7,0.2,0.3,0.5,.542,.000,.685,2.6,.109
1992,2,29,NJN,P.J. Brown,F-C,Louisiana Tech University,1089,31.1,9.1,7.7,1.5,0.8,1.0,.460,.136,.794,89.8,.128
1992,2,30,DAL,Sean Rooks,C,University of Arizona,749,18.1,6.2,3.8,0.8,0.3,0.7,.459,.091,.699,16.2,.057
1992,2,31,POR,Reggie Smith,C,Texas Christian University,66,5.8,1.5,1.8,0.1,0.2,0.1,.394,.000,.404,0.4,.051
1992,2,32,WSB,Brent Price,G,University of Oklahoma,418,16.8,5.9,1.6,3.0,0.7,0.0,.426,.387,.824,12.0,.082
1992,2,33,CHI,Corey Williams,G,Oklahoma State University,39,7.4,2.4,0.9,0.7,0.2,0.1,.367,.250,.826,0.2,.037
1992,2,34,MIN,Chris Smith,G,University of Connecticut,224,17.7,5.1,1.3,2.8,0.5,0.3,.435,.366,.713,3.2,.039
1992,2,35,CHH,Tony Bennett,G,University of Wisconsin-Green Bay,152,12.4,3.5,1.0,2.0,0.5,0.0,.412,.335,.732,1.6,.041
1992,2,36,LAL,Duane Cooper,G,University of Southern California,88,8.9,2.3,0.7,2.0,0.2,0.0,.402,.216,.720,-0.5,-0.032
1992,2,37,MIA,Isaiah Morris,F,University of Arkansas,25,4.1,2.2,0.5,0.2,0.1,0.0,.456,,.750,0.0,-0.022
1992,2,38,ATL,Elmer Bennett,G,University of Notre Dame,21,7.6,2.3,0.5,1.0,0.4,0.0,.340,.273,.722,-0.3,-0.095
1992,2,39,CHI,Litterial Green,G,University of Georgia,148,8.0,2.9,0.5,1.2,0.3,0.0,.420,.077,.665,1.6,.066
1992,2,41,HOU,Popeye Jones,F,Murray State University,535,23.5,7.0,7.4,1.3,0.6,0.3,.447,.281,.751,22.0,.084
1992,2,42,MIA,Matt Geiger,C,Georgia Institute of Technology,552,22.1,9.2,5.7,0.7,0.6,0.6,.499,.232,.728,28.4,.112
1992,2,43,GSW,Sasha Danilovic,G,,75,31.1,12.8,2.4,2.0,0.9,0.2,.439,.379,.789,4.2,.087
1992,2,45,SEA,Chris King,F,Wake Forest University,103,20.0,6.7,3.0,1.1,0.7,0.3,.423,.383,.633,1.0,.023
1992,2,46,DEN,Robert Werdann,C,St. John's University,47,5.8,2.1,1.7,0.2,0.3,0.2,.378,.000,.574,0.1,.026
1992,2,47,BOS,Darren Morningstar,C,University of Pittsburgh,23,16.0,4.2,3.5,0.7,0.6,0.1,.476,,.600,0.4,.048
1992,2,48,PHO,Brian Davis,F-G,Duke University,68,5.5,1.9,0.8,0.3,0.2,0.1,.317,.333,.735,0.0,.000
1992,2,50,GSW,Matt Fish,C,University of North Carolina at Wilmington,50,10.2,3.5,2.2,0.5,0.4,0.3,.500,.000,.625,0.6,.058
1992,2,52,CHI,Matt Steigenga,F,Michigan State University,2,6.0,1.5,1.5,1.0,0.5,0.5,.250,.000,.500,0.0,-0.126
1991,1,1,CHH,Larry Johnson,F,"University of Nevada, Las Vegas",707,36.3,16.2,7.5,3.3,0.7,0.4,.484,.332,.766,69.7,.130
1991,1,2,NJN,Kenny Anderson,G,Georgia Institute of Technology,858,30.1,12.6,3.1,6.1,1.5,0.1,.421,.346,.790,62.5,.116
1991,1,3,SAC,Billy Owens,F-G,Syracuse University,600,29.4,11.7,6.7,2.8,0.9,0.5,.481,.291,.629,28.6,.078
1991,1,4,DEN,Dikembe Mutombo,C,Georgetown University,1196,30.8,9.8,10.3,1.0,0.4,2.8,.518,.000,.684,117.0,.153
1991,1,5,MIA,Steve Smith,G,Michigan State University,942,30.6,14.3,3.2,3.1,0.8,0.3,.440,.358,.845,83.7,.139
1991,1,6,DAL,Doug Smith,F,University of Missouri,296,19.7,8.0,4.2,1.4,0.8,0.5,.425,.083,.773,3.0,.024
1991,1,7,MIN,Luc Longley,C,University of New Mexico,567,21.2,7.2,4.9,1.5,0.5,1.0,.462,.000,.760,17.5,.070
1991,1,8,DEN,Mark Macon,G,Temple University,251,20.0,6.7,1.9,1.7,1.4,0.1,.384,.270,.735,0.1,.001
1991,1,9,ATL,Stacey Augmon,F-G,"University of Nevada, Las Vegas",1001,21.6,8.0,3.2,1.6,1.0,0.3,.469,.152,.728,43.8,.097
1991,1,10,ORL,Bison Dele,F-C,University of Arizona,413,24.2,11.0,6.2,1.1,0.8,0.9,.528,.143,.691,22.8,.109
1991,1,11,CLE,Terrell Brandon,G,University of Oregon,724,29.8,13.8,3.0,6.1,1.6,0.3,.448,.355,.873,65.9,.147
1991,1,12,NYK,Greg Anthony,G,"University of Nevada, Las Vegas",757,20.9,7.3,1.9,4.0,1.2,0.1,.403,.349,.733,35.9,.109
1991,1,13,IND,Dale Davis,F-C,Clemson University,1094,27.1,8.0,7.9,0.9,0.6,1.2,.530,.000,.562,86.9,.141
1991,1,14,SEA,Rich King,C,University of Nebraska,72,4.3,1.9,1.0,0.3,0.1,0.1,.393,.000,.662,0.2,.036
1991,1,15,ATL,Anthony Avent,F,Seton Hall University,352,19.1,5.6,4.5,0.8,0.5,0.6,.403,.000,.686,0.3,.002
1991,1,16,GSW,Chris Gatling,F-C,Old Dominion University,700,19.7,10.3,5.3,0.7,0.7,0.5,.513,.249,.660,32.1,.112
1991,1,17,GSW,Victor Alexander,C-F,Iowa State University,286,20.1,8.9,4.8,0.9,0.5,0.6,.518,.286,.634,8.8,.073
1991,1,18,MIL,Kevin Brooks,F,University of Louisiana at Lafayette,126,8.2,3.3,1.1,0.4,0.1,0.0,.401,.200,.859,-0.1,-0.004
1991,1,19,WSB,LaBradford Smith,G,University of Louisville,183,17.1,6.7,1.5,2.2,0.8,0.1,.432,.298,.813,1.5,.024
1991,1,20,HOU,John Turner,F,Phillips University,42,8.2,2.8,1.9,0.3,0.1,0.1,.439,,.525,-0.1,-0.021
1991,1,21,UTA,Eric Murdock,G,Providence College,508,23.4,10.1,2.5,4.9,1.6,0.1,.438,.343,.786,25.6,.103
1991,1,22,LAC,LeRon Ellis,F-C,Syracuse University,91,9.4,3.0,2.4,0.3,0.3,0.4,.433,,.613,1.2,.069
1991,1,23,ORL,Stanley Roberts,C,Louisiana State University,300,19.6,8.5,5.2,0.6,0.4,1.3,.499,.000,.514,8.1,.066
1991,1,24,BOS,Rick Fox,F-G,University of North Carolina,930,25.5,9.6,3.8,2.8,1.0,0.4,.450,.349,.770,44.7,.090
1991,1,26,CHI,Mark Randall,F,University of Kansas,127,7.0,2.6,1.3,0.4,0.2,0.1,.443,.154,.722,1.0,.054
1991,1,27,SAC,Pete Chilcutt,F-C,University of North Carolina,584,14.4,4.3,3.3,0.8,0.5,0.4,.441,.381,.696,10.6,.060
1991,2,28,CHH,Kevin Lynch,G-F,University of Minnesota,95,12.0,3.3,1.3,1.1,0.5,0.2,.436,.333,.726,0.4,.016
1991,2,30,ATL,Rodney Monroe,G,North Carolina State University,38,8.2,3.4,0.9,0.7,0.3,0.1,.368,.222,.826,-0.2,-0.035
1991,2,31,SAC,Randy Brown,G,New Mexico State University,655,17.6,4.8,1.8,2.2,1.1,0.2,.417,.200,.691,11.0,.046
1991,2,32,PHO,Chad Gallagher,C,Creighton University,2,1.5,3.0,0.0,0.0,0.0,0.0,1.000,,,0.1,1.442
1991,2,33,DAL,Donald Hodge,C,Temple University,249,14.1,4.7,3.2,0.8,0.3,0.4,.437,.286,.711,1.8,.025
1991,2,34,MIN,Myron Brown,G,Slippery Rock University of Pennsylvania,4,5.8,2.3,0.8,1.5,0.3,0.0,.667,.333,,0.0,.032
1991,2,35,DAL,Mike Iuzzolino,G,Saint Francis University,122,25.0,9.0,2.0,4.3,0.7,0.1,.457,.404,.798,3.7,.058
1991,2,36,ORL,Chris Corchiani,G,North Carolina State University,112,11.7,3.7,1.2,2.2,0.7,0.0,.421,.269,.816,1.6,.058
1991,2,37,LAC,Elliot Perry,G,University of Memphis,549,17.3,6.3,1.4,3.1,1.0,0.0,.459,.359,.783,14.0,.071
1991,2,39,CLE,Jimmy Oliver,G-F,Purdue University,78,11.0,4.2,1.0,0.7,0.3,0.0,.407,.340,.772,0.3,.018
1991,2,40,DET,Doug Overton,G,La Salle University,499,14.6,4.5,1.3,2.1,0.4,0.0,.412,.319,.816,2.5,.016
1991,2,41,IND,Sean Green,G-F,Iona College,84,8.0,4.2,1.0,0.5,0.4,0.2,.386,.246,.620,-1.3,-0.095
1991,2,43,GSW,Lamont Strothers,G,Christopher Newport University,13,11.9,4.6,1.2,1.1,0.7,0.1,.329,.133,.714,-0.5,-0.142
1991,2,45,MIL,Bobby Phills,G,Southern University and A&M College,467,28.7,11.0,3.1,2.7,1.3,0.3,.443,.390,.738,27.2,.097
1991,2,46,PHO,Richard Dumas,F,Oklahoma State University,102,21.8,10.6,3.4,1.1,1.3,0.5,.509,.231,.694,4.5,.097
1991,2,48,UTA,Isaac Austin,C,Arizona State University,432,19.3,7.6,4.7,1.2,0.5,0.5,.446,.176,.670,9.2,.053
1991,2,49,SAS,Greg Sutton,G,Oral Roberts University,168,11.6,4.5,0.9,1.7,0.5,0.1,.396,.361,.743,1.0,.024
1991,2,51,HOU,Zan Tabak,C,,247,14.6,5.0,3.6,0.7,0.3,0.5,.506,.000,.525,2.4,.032
1990,1,1,NJN,Derrick Coleman,F,Syracuse University,781,33.2,16.5,9.3,2.5,0.8,1.3,.447,.295,.769,64.3,.119
1990,1,2,SEA,Gary Payton,G,Oregon State University,1335,35.3,16.3,3.9,6.7,1.8,0.2,.466,.317,.729,145.5,.148
1990,1,3,DEN,Mahmoud Abdul-Rauf,G,Louisiana State University,586,26.7,14.6,1.9,3.5,0.8,0.1,.442,.354,.905,25.2,.077
1990,1,4,ORL,Dennis Scott,F,Georgia Institute of Technology,629,28.6,12.9,2.8,2.1,0.8,0.3,.417,.397,.793,33.4,.089
1990,1,5,CHH,Kendall Gill,G,University of Illinois at Urbana-Champaign,966,30.5,13.4,4.1,3.0,1.6,0.4,.434,.300,.754,47.8,.078
1990,1,6,MIN,Felton Spencer,C,University of Louisville,640,19.2,5.2,5.4,0.3,0.4,0.8,.484,.000,.658,20.9,.081
1990,1,7,SAC,Lionel Simmons,F,La Salle University,454,29.7,12.8,6.2,3.3,1.1,0.8,.433,.305,.771,16.9,.060
1990,1,8,LAC,Bo Kimble,G,Loyola Marymount University,105,12.7,5.5,1.5,0.9,0.4,0.1,.386,.291,.728,0.1,.004
1990,1,9,MIA,Willie Burton,F-G,University of Minnesota,316,21.1,10.3,2.9,1.2,0.6,0.4,.424,.345,.786,9.1,.065
1990,1,10,ATL,Rumeal Robinson,G,University of Michigan,336,18.1,7.6,1.8,3.5,0.9,0.2,.432,.344,.611,5.2,.041
1990,1,11,GSW,Tyrone Hill,F,Xavier University,801,28.0,9.4,8.6,0.8,0.8,0.5,.502,.000,.643,56.2,.120
1990,1,12,HOU,Alec Kessler,F-C,University of Georgia,210,14.0,5.2,3.6,0.4,0.2,0.3,.426,.417,.744,2.0,.033
1990,1,13,LAC,Loy Vaught,F,University of Michigan,689,24.7,10.1,7.1,0.9,0.7,0.3,.504,.244,.718,35.8,.101
1990,1,14,SAC,Travis Mays,G,University of Texas at Austin,115,25.8,11.1,2.0,2.8,0.9,0.1,.410,.362,.749,2.4,.039
1990,1,15,MIA,Dave Jamerson,G-F,Ohio University,90,6.6,3.4,0.9,0.7,0.3,0.0,.392,.277,.860,0.2,.018
1990,1,16,MIL,Terry Mills,F,University of Michigan,678,24.2,10.6,5.4,1.3,0.6,0.4,.457,.384,.781,33.3,.097
1990,1,17,NYK,Jerrod Mustaf,F-C,University of Maryland,179,10.6,4.0,2.5,0.6,0.3,0.3,.449,.000,.648,1.7,.043
1990,1,18,SAC,Duane Causwell,C,Temple University,541,17.4,4.9,4.2,0.4,0.4,1.4,.507,.286,.618,15.8,.081
1990,1,19,BOS,Dee Brown,G,Jacksonville University,608,27.7,11.1,2.6,3.7,1.3,0.3,.436,.357,.825,33.4,.095
1990,1,20,MIN,Gerald Glass,G-F,University of Mississippi,201,16.7,7.7,2.5,1.5,0.6,0.3,.433,.236,.643,1.8,.025
1990,1,21,PHO,Jayson Williams,F-C,St. John's University,475,20.6,7.3,7.5,0.6,0.4,0.6,.440,.125,.606,20.0,.098
1990,1,22,NJN,Tate George,G,University of Connecticut,177,11.4,4.2,1.0,1.8,0.4,0.1,.414,.071,.820,1.3,.032
1990,1,23,SAC,Anthony Bonner,F,Saint Louis University,318,23.2,6.9,5.4,1.4,1.1,0.3,.468,.125,.590,10.8,.070
1990,1,24,SAS,Dwayne Schintzius,C,University of Florida,217,9.0,2.7,2.5,0.4,0.1,0.5,.404,.125,.638,1.0,.024
1990,1,25,POR,Alaa Abdelnaby,F-C,Duke University,256,12.5,5.7,3.3,0.3,0.3,0.3,.502,.000,.701,4.8,.072
1990,1,26,DET,Lance Blanks,G,University of Texas at Austin,142,7.4,2.0,0.8,0.8,0.3,0.1,.436,.253,.667,0.7,.031
1990,1,27,LAL,Elden Campbell,C,Clemson University,1044,24.7,10.3,5.9,1.1,0.7,1.5,.460,.054,.699,62.8,.117
1990,2,28,GSW,Les Jepsen,C,University of Iowa,52,3.7,1.0,1.3,0.0,0.0,0.2,.333,.000,.650,0.1,.031
1990,2,29,CHI,Toni Kukoc,F,,846,26.3,11.6,4.2,3.7,1.0,0.3,.447,.335,.729,59.6,.129
1990,2,30,MIA,Carl Herrera,F,University of Houston,465,17.3,5.3,3.6,0.6,0.5,0.4,.476,.143,.643,9.0,.054
1990,2,31,PHO,Negele Knight,G,University of Dayton,276,16.4,6.2,1.3,2.8,0.4,0.1,.436,.263,.730,4.2,.044
1990,2,32,PHI,Brian Oliver,G,Georgia Institute of Technology,118,10.0,3.3,1.0,1.0,0.4,0.1,.388,.227,.705,-0.5,-0.020
1990,2,33,UTA,Walter Palmer,C-F,Dartmouth College,48,4.4,2.1,1.4,0.2,0.1,0.2,.412,.000,.667,-0.1,-0.013
1990,2,34,GSW,Kevin Pritchard,G,University of Kansas,94,12.0,3.6,1.0,1.6,0.4,0.1,.399,.186,.790,0.4,.017
1990,2,35,WSB,Greg Foster,F-C,University of Texas at El Paso,656,12.2,3.9,2.6,0.5,0.1,0.3,.440,.225,.748,5.6,.033
1990,2,36,ATL,Trevor Wilson,F,"University of California, Los Angeles",103,15.6,5.7,3.4,1.0,0.5,0.1,.456,.000,.567,0.8,.023
1990,2,37,WSB,A.J. English,G,Virginia Union University,151,20.6,9.9,2.1,2.1,0.4,0.2,.435,.138,.778,1.1,.017
1990,2,38,SEA,Jud Buechler,F-G,University of Arizona,720,11.7,3.3,1.8,0.8,0.4,0.2,.433,.366,.633,16.5,.094
1990,2,39,CHH,Steve Scheffler,C-F,Purdue University,174,5.3,1.9,1.0,0.1,0.2,0.0,.558,.200,.759,2.9,.153
1990,2,40,SAC,Bimbo Coles,G,Virginia Polytechnic Institute and State University,852,23.8,7.8,2.1,3.9,0.9,0.2,.425,.267,.811,27.4,.065
1990,2,41,ATL,Steve Bardo,G,University of Illinois at Urbana-Champaign,33,9.1,2.2,1.8,1.3,0.4,0.1,.329,.100,.696,-0.1,-0.020
1990,2,42,DEN,Marcus Liberty,F,University of Illinois at Urbana-Champaign,267,17.1,7.3,3.5,0.9,0.7,0.3,.417,.340,.664,4.0,.042
1990,2,43,SAS,Tony Massenburg,F,University of Maryland,683,18.0,6.2,4.3,0.4,0.4,0.5,.470,.091,.705,15.6,.061
1990,2,44,MIL,Steve Henson,G,Kansas State University,238,9.6,3.1,0.7,2.0,0.4,0.0,.403,.432,.869,3.8,.079
1990,2,45,IND,Antonio Davis,F-C,University of Texas at El Paso,903,28.9,10.0,7.5,1.1,0.5,1.0,.448,.087,.727,59.6,.110
1990,2,46,IND,Kenny Williams,F,Elizabeth City State University,260,11.2,4.8,2.7,0.6,0.3,0.6,.511,.000,.680,7.4,.122
1990,2,47,PHI,Derek Strong,F,Xavier University,456,18.7,6.8,4.9,0.6,0.4,0.2,.430,.180,.786,18.5,.104
1990,2,48,PHO,Cedric Ceballos,F,"California State University, Fullerton",609,24.2,14.3,5.3,1.2,0.7,0.3,.500,.309,.753,40.4,.132
1990,2,50,PHO,Milos Babic,C-F,Tennessee Technological University,21,4.1,1.8,1.0,0.5,0.1,0.0,.375,,.650,-0.1,-0.028
1990,2,51,LAL,Tony Smith,G,Marquette University,457,16.0,5.5,1.6,1.9,0.7,0.2,.431,.307,.690,6.7,.044
1990,2,52,CLE,Stefano Rusconi,C-F,,7,4.3,1.1,0.9,0.4,0.0,0.3,.333,,.400,-0.1,-0.104
1990,2,54,SAS,Sean Higgins,G-F,University of Michigan,220,15.2,6.3,1.8,1.0,0.3,0.1,.428,.321,.850,0.4,.006
1989,1,1,SAC,Pervis Ellison,F-C,University of Louisville,474,24.5,9.5,6.7,1.5,0.6,1.6,.510,.050,.689,21.8,.090
1989,1,2,LAC,Danny Ferry,F,Duke University,917,19.8,7.0,2.8,1.3,0.4,0.3,.446,.393,.840,34.8,.092
1989,1,3,SAS,Sean Elliott,F,University of Arizona,742,33.0,14.2,4.3,2.6,0.8,0.4,.465,.375,.799,55.7,.109
1989,1,4,MIA,Glen Rice,F,University of Michigan,1000,35.0,18.3,4.4,2.1,1.0,0.3,.456,.400,.846,88.7,.122
1989,1,5,CHH,J.R. Reid,F,University of North Carolina,672,22.9,8.5,5.0,1.0,0.8,0.4,.472,.135,.716,22.5,.070
1989,1,6,CHI,Stacey King,F-C,University of Oklahoma,438,16.9,6.4,3.3,0.9,0.4,0.5,.478,.235,.707,10.9,.071
1989,1,7,IND,George McCloud,G-F,Florida State University,766,22.8,9.0,3.1,2.3,0.8,0.2,.402,.358,.810,24.6,.068
1989,1,8,DAL,Randy White,F,Louisiana Tech University,281,19.2,7.4,4.9,0.6,0.7,0.5,.401,.193,.707,1.9,.017
1989,1,9,WSB,Tom Hammonds,F,Georgia Institute of Technology,687,15.2,5.3,3.3,0.6,0.2,0.2,.480,.000,.691,14.7,.068
1989,1,10,MIN,Pooh Richardson,G,"University of California, Los Angeles",639,30.4,11.1,2.8,6.5,1.3,0.2,.444,.329,.652,26.7,.066
1989,1,11,ORL,Nick Anderson,F-G,University of Illinois at Urbana-Champaign,800,31.2,14.4,5.1,2.6,1.4,0.5,.446,.356,.667,55.3,.106
1989,1,12,NJN,Mookie Blaylock,G,University of Oklahoma,889,34.9,13.5,4.1,6.7,2.3,0.3,.409,.336,.736,71.8,.111
1989,1,13,BOS,Michael Smith,F,Brigham Young University,141,9.4,5.0,1.5,1.0,0.1,0.0,.474,.150,.835,1.4,.049
1989,1,14,GSW,Tim Hardaway,G,University of Texas at El Paso,867,35.3,17.7,3.3,8.2,1.6,0.1,.431,.355,.782,85.0,.133
1989,1,15,DEN,Todd Lichti,G-F,Stanford University,237,17.9,7.9,2.1,1.4,0.8,0.2,.460,.244,.789,5.6,.063
1989,1,16,SEA,Dana Barros,G,Boston College,850,22.9,10.5,1.9,3.3,0.9,0.1,.460,.411,.858,49.6,.122
1989,1,17,SEA,Shawn Kemp,F-C,Trinity Valley Community College,1051,27.9,14.6,8.4,1.6,1.1,1.2,.488,.277,.741,89.5,.147
1989,1,18,CHI,B.J. Armstrong,G,University of Iowa,747,23.8,9.8,1.8,3.3,0.7,0.1,.477,.425,.856,45.0,.121
1989,1,19,PHI,Kenny Payne,F-G,University of Louisville,144,8.1,3.5,1.2,0.4,0.3,0.2,.410,.293,.859,-0.1,-0.005
1989,1,20,CHI,Jeff Sanders,F,Georgia Southern University,55,8.4,2.0,1.9,0.5,0.3,0.2,.395,,.609,-0.1,-0.008
1989,1,21,UTA,Blue Edwards,G-F,East Carolina University,704,26.1,10.8,3.4,2.0,1.0,0.4,.475,.335,.779,24.2,.063
1989,1,22,POR,Byron Irvin,G,University of Missouri,87,9.8,5.2,1.4,0.8,0.5,0.0,.471,.350,.722,2.1,.121
1989,1,23,ATL,Roy Marble,G-F,University of Iowa,29,6.7,1.9,1.1,0.4,0.2,0.1,.257,.000,.594,-0.5,-0.122
1989,1,24,PHO,Anthony Cook,F-C,University of Arizona,116,12.9,3.6,3.7,0.3,0.4,0.8,.439,.000,.524,1.0,.033
1989,1,25,CLE,John Morton,G,Seton Hall University,128,14.7,4.8,1.3,2.7,0.7,0.2,.386,.224,.787,0.5,.013
1989,1,26,LAL,Vlade Divac,C,,1134,29.8,11.8,8.2,3.1,1.1,1.4,.495,.235,.692,96.4,.137
1989,1,27,DET,Kenny Battle,F,University of Illinois at Urbana-Champaign,134,13.4,4.7,2.4,0.8,0.7,0.2,.504,.133,.725,3.7,.098
1989,2,28,MIA,Sherman Douglas,G,Syracuse University,765,27.6,11.0,2.2,5.9,1.0,0.1,.484,.267,.678,32.9,.075
1989,2,29,CHH,Dyron Nix,F,University of Tennessee,20,5.5,2.0,1.3,0.3,0.2,0.1,.359,,.688,0.0,-0.015
1989,2,30,MIL,Frank Kornet,F,Vanderbilt University,89,6.7,1.9,1.1,0.3,0.2,0.0,.369,.263,.596,0.0,-0.004
1989,2,31,LAC,Jeff Martin,G,Murray State University,143,18.8,6.7,2.0,0.8,0.5,0.3,.417,.282,.694,2.1,.038
1989,2,32,NJN,Stanley Brundy,F,DePaul University,16,8.0,2.3,1.6,0.2,0.4,0.3,.500,,.389,0.2,.057
1989,2,33,LAC,Jay Edwards,G,Indiana University,4,6.5,1.8,0.5,1.0,0.3,0.0,.429,.000,.333,0.0,.022
1989,2,34,MIN,Gary Leonard,C,University of Missouri,31,4.8,1.4,1.1,0.1,0.1,0.3,.459,.000,.500,0.1,.029
1989,2,35,DAL,Pat Durham,F,Colorado State University,64,14.5,5.0,1.7,0.9,0.6,0.5,.469,.192,.667,0.7,.037
1989,2,36,POR,Clifford Robinson,F-C,University of Connecticut,1380,30.8,14.2,4.6,2.2,1.0,1.0,.438,.356,.689,89.7,.101
1989,2,37,ORL,Michael Ansley,F,University of Alabama,149,14.4,6.9,4.2,0.4,0.3,0.2,.513,,.722,6.4,.142
1989,2,38,MIN,Doug West,G-F,Villanova University,676,24.6,9.6,2.5,1.9,0.7,0.3,.481,.191,.801,17.7,.051
1989,2,39,WSB,Ed Horton,F,University of Iowa,45,8.3,4.5,2.4,0.4,0.2,0.1,.494,.000,.609,0.4,.050
1989,2,40,BOS,Dino Radja,F-C,,224,32.6,16.7,8.4,1.6,0.9,1.3,.497,.000,.735,14.3,.094
1989,2,41,WSB,Doug Roth,C,University of Tennessee,42,9.8,1.9,2.9,0.5,0.2,0.3,.430,.000,.500,0.4,.052
1989,2,43,CLE,Chucky Brown,F,North Carolina State University,694,17.2,5.9,3.1,0.8,0.3,0.3,.491,.227,.699,19.0,.076
1989,2,45,MIA,Scott Haffner,G,University of Evansville,50,12.2,4.3,1.1,1.8,0.3,0.1,.403,.130,.667,-0.1,-0.012
1989,2,46,PHO,Ricky Blanton,F,Louisiana State University,2,6.5,3.0,1.5,0.5,1.0,0.0,.429,,,0.0,.088
1989,2,49,ATL,Haywoode Workman,G,Oral Roberts University,359,20.1,5.5,2.3,3.9,1.0,0.1,.419,.323,.764,10.7,.071
1989,2,50,NYK,Brian Quinnett,F,Washington State University,138,11.1,3.4,1.6,0.6,0.3,0.2,.414,.326,.677,0.9,.027
1989,2,51,PHO,Mike Morrison,G,Loyola College in Maryland,36,4.3,2.0,0.6,0.3,0.1,0.0,.338,.286,.800,-0.3,-0.106
1989,2,52,PHO,Greg Grant,G,Trenton State University,274,12.2,2.8,0.9,2.7,0.6,0.0,.383,.281,.710,1.6,.023
1988,1,1,LAC,Danny Manning,F-C,University of Kansas,883,27.4,14.0,5.2,2.3,1.1,0.9,.511,.206,.729,55.1,.109
1988,1,2,IND,Rik Smits,C,Marist College,867,26.6,14.8,6.1,1.4,0.4,1.3,.507,.115,.773,56.6,.118
1988,1,3,PHI,Charles Smith,F-C,University of Pittsburgh,564,29.0,14.4,5.8,1.4,0.8,1.4,.475,.194,.774,40.9,.120
1988,1,4,NJN,Chris Morris,F,Auburn University,747,25.1,11.0,4.7,1.6,1.2,0.7,.441,.306,.739,37.4,.096
1988,1,5,GSW,Mitch Richmond,G,Kansas State University,976,35.2,21.0,3.9,3.5,1.2,0.3,.455,.388,.850,79.3,.111
1988,1,6,LAC,Hersey Hawkins,G,Bradley University,983,32.6,14.7,3.6,2.9,1.7,0.3,.461,.394,.870,90.6,.136
1988,1,7,PHO,Tim Perry,F-C,Temple University,481,19.6,6.8,4.0,0.9,0.5,0.9,.485,.318,.648,14.6,.074
1988,1,8,CHH,Rex Chapman,G,University of Kentucky,666,29.3,14.6,2.5,2.7,0.9,0.2,.430,.350,.800,24.7,.061
1988,1,9,MIA,Rony Seikaly,C,Syracuse University,678,31.6,14.7,9.5,1.3,0.7,1.3,.484,.188,.679,37.3,.084
1988,1,10,SAS,Willie Anderson,G-F,University of Georgia,555,28.8,12.2,3.8,3.8,1.1,0.6,.471,.266,.786,27.9,.084
